run,Run Title,Alternative,NPV,IRR,AVE_IRI
747,T3Run385 Project Analysis,Upgrade,46188768,97.31999969,5.309999943
748,T3Run385 Project Analysis,Regravelling,33455964,505.6600037,6.789999962
749,T3Run386 Project Analysis,Upgrade,96891272,192.6000061,5.510000229
750,T3Run386 Project Analysis,Regravelling,108869448,-9999.990234,7.119999886
751,T3Run387 Project Analysis,Upgrade,93911728,187.5500031,5.389999866
752,T3Run387 Project Analysis,Regravelling,102393144,-9999.990234,7.050000191
753,T3Run388 Project Analysis,Upgrade,98766512,195.8300018,5.579999924
754,T3Run388 Project Analysis,Regravelling,110494952,-9999.990234,7.159999847
755,T3Run389 Project Analysis,Upgrade,95726224,190.7700043,5.429999828
756,T3Run389 Project Analysis,Regravelling,100186664,-9999.990234,7.070000172
757,T3Run390 Project Analysis,Upgrade,97429480,194.0200043,5.420000076
758,T3Run390 Project Analysis,Regravelling,91218792,-9999.990234,7.070000172
759,T3Run391 Project Analysis,Upgrade,107570040,211.2799988,5.820000172
760,T3Run391 Project Analysis,Regravelling,100895336,-9999.990234,7.289999962
761,T3Run392 Project Analysis,Upgrade,117802192,231.5800018,5.909999847
762,T3Run392 Project Analysis,Regravelling,86411880,-9999.990234,7.340000153
763,T3Run393 Project Analysis,Upgrade,464855520,-9999.990234,6.800000191
764,T3Run393 Project Analysis,Regravelling,464893056,-9999.990234,9.56000042
765,T3Run394 Project Analysis,Upgrade,450867744,883.1900024,6.610000134
766,T3Run394 Project Analysis,Regravelling,439902272,-9999.990234,9.329999924
767,T3Run395 Project Analysis,Upgrade,473627072,-9999.990234,6.900000095
768,T3Run395 Project Analysis,Regravelling,469428064,-9999.990234,9.680000305
769,T3Run396 Project Analysis,Upgrade,459302976,899.2000122,6.690000057
770,T3Run396 Project Analysis,Regravelling,429224992,-9999.990234,9.409999847
771,T3Run397 Project Analysis,Upgrade,467088992,-9999.990234,6.670000076
772,T3Run397 Project Analysis,Regravelling,400385376,-9999.990234,9.390000343
773,T3Run398 Project Analysis,Upgrade,514638752,-9999.990234,7.289999962
774,T3Run398 Project Analysis,Regravelling,433085440,-9999.990234,10.14999962
775,T3Run399 Project Analysis,Upgrade,560939968,-9999.990234,7.429999828
776,T3Run399 Project Analysis,Regravelling,373299968,-9999.990234,10.31999969
777,T3Run400 Project Analysis,Upgrade,35184600,78.66000366,5.309999943
778,T3Run400 Project Analysis,Regravelling,41970928,622.3800049,6.75
779,T3Run401 Project Analysis,Upgrade,34180008,77.08000183,5.21999979
780,T3Run401 Project Analysis,Regravelling,39485736,584.039978,6.710000038
781,T3Run402 Project Analysis,Upgrade,35839380,79.70999908,5.360000134
782,T3Run402 Project Analysis,Regravelling,42494880,632.9699707,6.769999981
783,T3Run403 Project Analysis,Upgrade,34863272,78.25,5.25
784,T3Run403 Project Analysis,Regravelling,38472220,574.2800293,6.730000019
785,T3Run404 Project Analysis,Upgrade,35613048,79.68000031,5.25
786,T3Run404 Project Analysis,Regravelling,34482556,491.0799866,6.71999979
787,T3Run405 Project Analysis,Upgrade,39052768,85,5.53000021
788,T3Run405 Project Analysis,Regravelling,37558468,535.2399902,6.849999905
789,T3Run407 Project Analysis,Upgrade,91214984,183.9600067,5.739999771
790,T3Run407 Project Analysis,Regravelling,103350040,-9999.990234,7.199999809
791,T3Run408 Project Analysis,Upgrade,88706616,179.6999969,5.610000134
792,T3Run408 Project Analysis,Regravelling,97565856,-9999.990234,7.130000114
793,T3Run409 Project Analysis,Upgrade,92837560,186.7700043,5.800000191
794,T3Run409 Project Analysis,Regravelling,104638928,-9999.990234,7.239999771
795,T3Run410 Project Analysis,Upgrade,90355936,182.6499939,5.659999847
796,T3Run410 Project Analysis,Regravelling,95034720,-9999.990234,7.159999847
797,T3Run411 Project Analysis,Upgrade,92088360,185.9499969,5.650000095
798,T3Run411 Project Analysis,Regravelling,86143184,-9999.990234,7.150000095
799,T3Run412 Project Analysis,Upgrade,100687816,200.6399994,6.050000191
800,T3Run412 Project Analysis,Regravelling,93610728,-9999.990234,7.369999886
801,T3Run413 Project Analysis,Upgrade,112575888,223.7799988,6.139999866
802,T3Run413 Project Analysis,Regravelling,80942544,-9999.990234,7.420000076
803,T3Run414 Project Analysis,Regravelling,427255648,-9999.990234,9.619999886
804,T3Run414 Project Analysis,Minimum Maintenance (U),0,-9999.990234,20.94000053
805,T3Run415 Project Analysis,Upgrade,425751424,835.8800049,6.699999809
806,T3Run415 Project Analysis,Regravelling,405435104,-9999.990234,9.390000343
807,T3Run416 Project Analysis,Upgrade,445126912,872.5200195,6.989999771
808,T3Run416 Project Analysis,Regravelling,430132288,-9999.990234,9.739999771
809,T3Run417 Project Analysis,Upgrade,433412384,850.4000244,6.769999981
810,T3Run417 Project Analysis,Regravelling,393220064,-9999.990234,9.470000267
811,T3Run418 Project Analysis,Upgrade,441334944,865.4699707,6.75
812,T3Run418 Project Analysis,Regravelling,364575296,-9999.990234,9.449999809
813,T3Run419 Project Analysis,Upgrade,481676928,-9999.990234,7.369999886
814,T3Run419 Project Analysis,Regravelling,386988000,-9999.990234,10.19999981
815,T3Run420 Project Analysis,Upgrade,536057216,-9999.990234,7.510000229
816,T3Run420 Project Analysis,Regravelling,338647968,-9999.990234,10.36999989
