Run Title,Alternative,NPV,IRR,AVE_IRI
T5Run96 Project Analysis,Reconstruction,576539328.0,597.3800048828125,4.360000133514404
T5Run96 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,14.739999771118164
T5Run97 Project Analysis,Reconstruction,538916800.0,560.0399780273438,4.360000133514404
T5Run97 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,14.739999771118164
T5Run98 Project Analysis,Reconstruction,437749056.0,458.6700134277344,4.360000133514404
T5Run98 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,14.739999771118164
T5Run99 Project Analysis,Reconstruction,1675694720.0,-9999.990234375,4.880000114440918
T5Run99 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,15.180000305175781
T5Run100 Project Analysis,Reconstruction,1662410624.0,-9999.990234375,4.880000114440918
T5Run100 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,15.180000305175781
T5Run101 Project Analysis,Reconstruction,1671301632.0,-9999.990234375,4.880000114440918
T5Run101 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,15.180000305175781
T5Run102 Project Analysis,Reconstruction,1613583488.0,-9999.990234375,4.880000114440918
T5Run102 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,15.1899995803833
T5Run103 Project Analysis,Reconstruction,1470466816.0,-9999.990234375,4.880000114440918
T5Run103 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,15.1899995803833
T5Run104 Project Analysis,Reconstruction,1376042496.0,-9999.990234375,4.880000114440918
T5Run104 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,15.1899995803833
T5Run105 Project Analysis,Reconstruction,1122904064.0,-9999.990234375,4.880000114440918
T5Run105 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,15.1899995803833
T5Run106 Project Analysis,Reconstruction,6172061.0,15.5600004196167,2.359999895095825
T5Run106 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,5.789999961853027
T5Run107 Project Analysis,Reconstruction,6817578.0,15.890000343322754,2.359999895095825
T5Run107 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,5.789999961853027
T5Run108 Project Analysis,Reconstruction,6446563.0,15.710000038146973,2.359999895095825
T5Run108 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,5.789999961853027
T5Run109 Project Analysis,Reconstruction,7135299.0,16.079999923706055,2.359999895095825
T5Run109 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,5.789999961853027
T5Run110 Project Analysis,Reconstruction,5880210.0,15.460000038146973,2.359999895095825
T5Run110 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,5.789999961853027
T5Run111 Project Analysis,Reconstruction,4374758.0,14.6899995803833,2.359999895095825
T5Run111 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,5.789999961853027
T5Run112 Project Analysis,Reconstruction,1152866.13,12.779999732971191,2.359999895095825
T5Run112 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,5.789999961853027
T5Run113 Project Analysis,Reconstruction,119219920.0,38.70000076293945,2.380000114440918
T5Run113 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,6.619999885559082
T5Run114 Project Analysis,Reconstruction,121544824.0,39.209999084472656,2.380000114440918
T5Run114 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,6.619999885559082
T5Run115 Project Analysis,Reconstruction,120188832.0,38.939998626708984,2.380000114440918
T5Run115 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,6.619999885559082
T5Run116 Project Analysis,Reconstruction,121843256.0,39.56999969482422,2.380000114440918
T5Run116 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,6.619999885559082
T5Run117 Project Analysis,Reconstruction,113933936.0,38.720001220703125,2.380000114440918
T5Run117 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,6.619999885559082
T5Run118 Project Analysis,Reconstruction,105003568.0,37.869998931884766,2.380000114440918
T5Run118 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,6.619999885559082
T5Run119 Project Analysis,Reconstruction,86609288.0,35.56999969482422,2.380000114440918
T5Run119 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,6.619999885559082
T5Run120 Project Analysis,Reconstruction,270079584.0,46.880001068115234,2.4800000190734863
T5Run120 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,6.179999828338623
T5Run121 Project Analysis,Reconstruction,273644384.0,47.36000061035156,2.4800000190734863
T5Run121 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,6.179999828338623
T5Run122 Project Analysis,Reconstruction,271630400.0,47.130001068115234,2.4800000190734863
T5Run122 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,6.179999828338623
T5Run123 Project Analysis,Reconstruction,272488672.0,47.68000030517578,2.4800000190734863
T5Run123 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,6.179999828338623
T5Run124 Project Analysis,Reconstruction,254749440.0,46.790000915527344,2.4800000190734863
T5Run124 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,6.179999828338623
T5Run125 Project Analysis,Reconstruction,237128464.0,46.040000915527344,2.4800000190734863
T5Run125 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,6.179999828338623
T5Run126 Project Analysis,Reconstruction,198401936.0,43.81999969482422,2.4800000190734863
T5Run126 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,6.179999828338623
T5Run127 Project Analysis,Reconstruction,6560543.0,15.739999771118164,2.359999895095825
T5Run127 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,5.820000171661377
T5Run128 Project Analysis,Reconstruction,7208197.0,16.06999969482422,2.359999895095825
T5Run128 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,5.820000171661377
T5Run129 Project Analysis,Reconstruction,6835710.0,15.890000343322754,2.359999895095825
T5Run129 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,5.820000171661377
T5Run130 Project Analysis,Reconstruction,7521876.0,16.270000457763672,2.359999895095825
T5Run130 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,5.820000171661377
T5Run131 Project Analysis,Reconstruction,6238305.5,15.640000343322754,2.359999895095825
T5Run131 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,5.820000171661377
T5Run132 Project Analysis,Reconstruction,4706476.5,14.859999656677246,2.359999895095825
T5Run132 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,5.820000171661377
T5Run133 Project Analysis,Reconstruction,1430708.13,12.949999809265137,2.359999895095825
T5Run133 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,5.820000171661377
T5Run134 Project Analysis,Reconstruction,122915368.0,40.68000030517578,2.390000104904175
T5Run134 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,6.690000057220459
T5Run135 Project Analysis,Reconstruction,125355968.0,41.279998779296875,2.390000104904175
T5Run135 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,6.690000057220459
T5Run136 Project Analysis,Reconstruction,123945776.0,40.970001220703125,2.390000104904175
T5Run136 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,6.690000057220459
T5Run137 Project Analysis,Reconstruction,125721256.0,41.70000076293945,2.390000104904175
