Run,Run Title,Alternative,NPV,IRR,AVE_IRI
385,T4Run385 Project Analysis,Reseal,75012384,53.47000122,9.180000305
386,T4Run386 Project Analysis,Reseal,659360704,315.4599915,10.69999981
387,T4Run387 Project Analysis,Reseal,644479872,319.25,10.69999981
388,T4Run388 Project Analysis,Reseal,653982400,313.1600037,10.69999981
389,T4Run389 Project Analysis,Reseal,612652160,313.8399963,10.69999981
390,T4Run390 Project Analysis,Reseal,545280896,307.6300049,10.69999981
391,T4Run391 Project Analysis,Reseal,513092576,275.9599915,10.69999981
392,T4Run392 Project Analysis,Reseal,407041632,246.8200073,10.69999981
393,T4Run393 Project Analysis,Reseal,1685040384,-9999.990234,12.22999954
394,T4Run394 Project Analysis,Reseal,1644006656,-9999.990234,12.22999954
395,T4Run395 Project Analysis,Reseal,1671525376,-9999.990234,12.22999954
396,T4Run396 Project Analysis,Reseal,1562280064,-9999.990234,12.22999954
397,T4Run397 Project Analysis,Reseal,1388371968,-9999.990234,12.22999954
398,T4Run398 Project Analysis,Reseal,1309969280,-9999.990234,12.22999954
399,T4Run399 Project Analysis,Reseal,1039852352,-9999.990234,12.22999954
400,T4Run400 Project Analysis,Reseal,82785160,74.80999756,11.92000008
401,T4Run401 Project Analysis,Reseal,80285672,73.81999969,11.92000008
402,T4Run402 Project Analysis,Reseal,82117208,74.25,11.92000008
403,T4Run403 Project Analysis,Reseal,75727864,71.51999664,11.92000008
404,T4Run404 Project Analysis,Reseal,65433696,67.98000336,11.92000008
405,T4Run405 Project Analysis,Reseal,62011296,63.68999863,11.92000008
406,T4Run406 Project Analysis,Reseal,46871900,55.45999908,11.92000008
407,T4Run407 Project Analysis,Reseal,418000928,278.019989,12.72999954
408,T4Run408 Project Analysis,Reseal,406903008,274.3500061,12.72999954
409,T4Run409 Project Analysis,Reseal,415097120,275.230011,12.72999954
410,T4Run410 Project Analysis,Reseal,386487776,264.3900146,12.72999954
411,T4Run411 Project Analysis,Reseal,338358112,253.3000031,12.72999954
412,T4Run412 Project Analysis,Reseal,323714528,230.5899963,12.72999954
413,T4Run413 Project Analysis,Reseal,255762592,200.6499939,12.72999954
414,T4Run414 Project Analysis,Reseal,953359744,-9999.990234,13.56999969
415,T4Run415 Project Analysis,Reseal,928202944,-9999.990234,13.57999992
416,T4Run416 Project Analysis,Reseal,946818112,-9999.990234,13.57999992
417,T4Run417 Project Analysis,Reseal,881559232,-9999.990234,13.57999992
418,T4Run418 Project Analysis,Reseal,773083072,-9999.990234,13.57999992
419,T4Run419 Project Analysis,Reseal,743368320,825.6199951,13.57999992
420,T4Run420 Project Analysis,Reseal,587604096,687.1500244,13.57999992
