Run,Run Title,Alternative,NPV,IRR,AVE_IRI
246,T3Run246 Project Analysis,Upgrade,376622720,819.7199707,5.650000095
247,T3Run247 Project Analysis,Upgrade,365358304,795.8099976,5.510000229
248,T3Run248 Project Analysis,Upgrade,383692224,834.7299805,5.730000019
249,T3Run249 Project Analysis,Upgrade,372343136,812.789978,5.559999943
250,T3Run250 Project Analysis,Upgrade,378653472,826.2399902,5.550000191
251,T3Run251 Project Analysis,Upgrade,416995328,-9999.990234,6.039999962
252,T3Run252 Project Analysis,Upgrade,454614752,-9999.990234,6.150000095
253,T3Run253 Project Analysis,Upgrade,27942470,70.51999664,4.75
254,T3Run254 Project Analysis,Upgrade,27012560,68.80999756,4.659999847
255,T3Run255 Project Analysis,Upgrade,28535488,71.62000275,4.800000191
256,T3Run256 Project Analysis,Upgrade,27607682,69.95999908,4.690000057
257,T3Run257 Project Analysis,Upgrade,28224262,71.29000092,4.690000057
258,T3Run258 Project Analysis,Upgrade,31378736,77.01000214,4.96999979
259,T3Run259 Project Analysis,Upgrade,35193072,85.52999878,5.039999962
260,T3Run260 Project Analysis,Upgrade,75964472,171.1799927,5.309999943
261,T3Run261 Project Analysis,Upgrade,73614392,166.6399994,5.190000057
262,T3Run262 Project Analysis,Upgrade,77449400,174.0800018,5.380000114
263,T3Run263 Project Analysis,Upgrade,75096520,169.7599945,5.239999771
264,T3Run264 Project Analysis,Upgrade,76479976,172.7100067,5.230000019
265,T3Run265 Project Analysis,Upgrade,84486256,188.2299957,5.630000114
266,T3Run266 Project Analysis,Upgrade,92897816,206.9199982,5.710000038
267,T3Run267 Project Analysis,Upgrade,375319552,824.4500122,6.659999847
268,T3Run268 Project Analysis,Upgrade,364048768,800.4400024,6.46999979
269,T3Run269 Project Analysis,Upgrade,382392576,839.5200195,6.769999981
270,T3Run270 Project Analysis,Upgrade,370868896,815.0900269,6.550000191
271,T3Run271 Project Analysis,Upgrade,377178816,828.5499878,6.539999962
272,T3Run272 Project Analysis,Upgrade,415500032,-9999.990234,7.159999847
273,T3Run273 Project Analysis,Upgrade,453102560,-9999.990234,7.300000191
274,T3Run274 Project Analysis,Upgrade,28798646,71.87000275,5.010000229
275,T3Run275 Project Analysis,Upgrade,27848428,70.18000031,4.920000076
276,T3Run276 Project Analysis,Upgrade,29401868,72.95999908,5.050000191
277,T3Run277 Project Analysis,Upgrade,28449842,71.33000183,4.949999809
278,T3Run278 Project Analysis,Upgrade,29047698,72.58999634,4.940000057
279,T3Run279 Project Analysis,Upgrade,32272452,78.26000214,5.230000019
280,T3Run280 Project Analysis,Upgrade,36017716,86.62999725,5.289999962
281,T3Run281 Project Analysis,Upgrade,77212392,172.8300018,5.489999771
282,T3Run282 Project Analysis,Upgrade,74817408,168.2899933,5.369999886
283,T3Run283 Project Analysis,Upgrade,78721464,175.7400055,5.550000191
284,T3Run284 Project Analysis,Upgrade,76280640,171.1999969,5.409999847
285,T3Run285 Project Analysis,Upgrade,77661296,174.1499939,5.400000095
286,T3Run286 Project Analysis,Upgrade,85815160,189.6799927,5.800000191
287,T3Run287 Project Analysis,Upgrade,94140688,208.1799927,5.889999866
288,T3Run288 Project Analysis,Upgrade,378404320,824.6300049,6.550000191
289,T3Run289 Project Analysis,Upgrade,367063360,800.6199951,6.360000134
290,T3Run290 Project Analysis,Upgrade,385514976,839.7000122,6.650000095
291,T3Run291 Project Analysis,Upgrade,373900352,815.1599731,6.440000057
292,T3Run292 Project Analysis,Upgrade,380205920,828.6199951,6.429999828
293,T3Run293 Project Analysis,Upgrade,418756704,-9999.990234,7.039999962
294,T3Run294 Project Analysis,Upgrade,456257472,-9999.990234,7.179999828
295,T3Run295 Project Analysis,Upgrade,27201420,69.75,5.300000191
296,T3Run296 Project Analysis,Upgrade,26405022,68.31999969,5.210000038
297,T3Run297 Project Analysis,Upgrade,27722646,70.69000244,5.340000153
298,T3Run298 Project Analysis,Upgrade,26952900,69.38999939,5.239999771
299,T3Run299 Project Analysis,Upgrade,27561786,70.69000244,5.230000019
300,T3Run300 Project Analysis,Upgrade,30288248,75.48999786,5.519999981
301,T3Run301 Project Analysis,Upgrade,34515604,84.72000122,5.579999924
302,T3Run302 Project Analysis,Upgrade,72686488,165.1499939,5.71999979
303,T3Run303 Project Analysis,Upgrade,70670424,161.3099976,5.590000153
304,T3Run304 Project Analysis,Upgrade,73992368,167.6799927,5.78000021
305,T3Run305 Project Analysis,Upgrade,72000816,163.9799957,5.639999866
306,T3Run306 Project Analysis,Upgrade,73404936,166.9799957,5.630000114
307,T3Run307 Project Analysis,Upgrade,80319624,180.1999969,6.019999981
308,T3Run308 Project Analysis,Upgrade,89964928,201.25,6.110000134
309,T3Run309 Project Analysis,Upgrade,356245920,777.9099731,6.639999866
310,T3Run310 Project Analysis,Upgrade,346690816,757.6699829,6.449999809
311,T3Run311 Project Analysis,Upgrade,362398784,790.9500122,6.75
312,T3Run312 Project Analysis,Upgrade,352899200,770.8599854,6.519999981
313,T3Run313 Project Analysis,Upgrade,359315328,784.5499878,6.510000229
314,T3Run314 Project Analysis,Upgrade,392021792,853.8200073,7.130000114
315,T3Run315 Project Analysis,Upgrade,436043520,-9999.990234,7.260000229
316,T3Run316 Project Analysis,Upgrade,34265816,70.51000214,3.869999886
317,T3Run317 Project Analysis,Upgrade,33156926,68.76000214,3.809999943
318,T3Run318 Project Analysis,Upgrade,35052088,72.01999664,3.900000095
319,T3Run319 Project Analysis,Upgrade,33977184,70.47000122,3.829999924
320,T3Run320 Project Analysis,Upgrade,34870492,72.73000336,3.829999924
321,T3Run321 Project Analysis,Upgrade,38993896,80.43000031,4
322,T3Run322 Project Analysis,Upgrade,43876420,90.51000214,4.039999962
323,T3Run323 Project Analysis,Upgrade,93479664,175.7299957,4.340000153
324,T3Run324 Project Analysis,Upgrade,90640872,171.4400024,4.260000229
325,T3Run325 Project Analysis,Upgrade,95277824,178.5399933,4.389999866
326,T3Run326 Project Analysis,Upgrade,92850688,178.9700012,4.289999962
327,T3Run327 Project Analysis,Upgrade,94560680,182.1999969,4.289999962
328,T3Run328 Project Analysis,Upgrade,104384872,198.3800049,4.539999962
329,T3Run329 Project Analysis,Upgrade,114976408,220.3999939,4.599999905
330,T3Run330 Project Analysis,Upgrade,463057856,-9999.990234,5.909999847
331,T3Run331 Project Analysis,Upgrade,449146976,878.4699707,5.760000229
332,T3Run332 Project Analysis,Upgrade,471788096,-9999.990234,5.989999771
333,T3Run333 Project Analysis,Upgrade,457738112,897.1199951,5.820000172
334,T3Run334 Project Analysis,Upgrade,465528864,-9999.990234,5.809999943
335,T3Run335 Project Analysis,Upgrade,512865824,-9999.990234,6.309999943
336,T3Run336 Project Analysis,Upgrade,559304320,-9999.990234,6.409999847
337,T3Run337 Project Analysis,Upgrade,34265816,70.51000214,3.869999886
338,T3Run338 Project Analysis,Upgrade,33156926,68.76000214,3.809999943
339,T3Run339 Project Analysis,Upgrade,35052088,72.01999664,3.900000095
340,T3Run340 Project Analysis,Upgrade,33977184,70.47000122,3.829999924
341,T3Run341 Project Analysis,Upgrade,34870492,72.73000336,3.829999924
342,T3Run342 Project Analysis,Upgrade,38993896,80.43000031,4
343,T3Run343 Project Analysis,Upgrade,43876420,90.51000214,4.039999962
344,T3Run344 Project Analysis,Upgrade,93479664,175.7299957,4.340000153
345,T3Run345 Project Analysis,Upgrade,90640872,171.4400024,4.260000229
346,T3Run346 Project Analysis,Upgrade,95277824,178.5399933,4.389999866
347,T3Run347 Project Analysis,Upgrade,92850688,178.9700012,4.289999962
348,T3Run348 Project Analysis,Upgrade,94560680,182.1999969,4.289999962
349,T3Run349 Project Analysis,Upgrade,104384872,198.3800049,4.539999962
350,T3Run350 Project Analysis,Upgrade,114976408,220.3999939,4.599999905
351,T3Run351 Project Analysis,Upgrade,463057856,-9999.990234,5.909999847
352,T3Run352 Project Analysis,Upgrade,449146976,878.4699707,5.760000229
353,T3Run353 Project Analysis,Upgrade,471788096,-9999.990234,5.989999771
354,T3Run354 Project Analysis,Upgrade,457738112,897.1199951,5.820000172
355,T3Run355 Project Analysis,Upgrade,465528864,-9999.990234,5.809999943
356,T3Run356 Project Analysis,Upgrade,512865824,-9999.990234,6.309999943
357,T3Run357 Project Analysis,Upgrade,559304320,-9999.990234,6.409999847
358,T3Run358 Project Analysis,Upgrade,36202884,79.61000061,4.769999981
359,T3Run359 Project Analysis,Upgrade,35033996,77.72000122,4.679999828
360,T3Run360 Project Analysis,Upgrade,36946820,80.83000183,4.820000172
361,T3Run361 Project Analysis,Upgrade,35775720,78.98999786,4.710000038
362,T3Run362 Project Analysis,Upgrade,36533272,80.45999908,4.710000038
363,T3Run363 Project Analysis,Upgrade,40501516,86.80000305,5
364,T3Run364 Project Analysis,Upgrade,45159936,96.15000153,5.059999943
365,T3Run365 Project Analysis,Upgrade,95407192,190.8699951,5.349999905
366,T3Run366 Project Analysis,Upgrade,92481352,185.8300018,5.21999979
367,T3Run367 Project Analysis,Upgrade,97253552,194.1000061,5.409999847
368,T3Run368 Project Analysis,Upgrade,94313736,189.2899933,5.269999981
369,T3Run369 Project Analysis,Upgrade,96020304,192.5299988,5.269999981
370,T3Run370 Project Analysis,Upgrade,105984480,209.7700043,5.659999847
371,T3Run371 Project Analysis,Upgrade,116338904,230.4100037,5.760000229
372,T3Run372 Project Analysis,Upgrade,451040416,-9999.990234,7.329999924
373,T3Run373 Project Analysis,Upgrade,437124448,883.0300293,7.139999866
374,T3Run374 Project Analysis,Upgrade,459773440,-9999.990234,7.429999828
375,T3Run375 Project Analysis,Upgrade,445541280,899.1400146,7.21999979
