Run Title,Alternative,NPV,IRR,AVE_IRI
T6Run63 Project Analysis,Reseal,364759744.0,86.73999786376953,7.96999979019165
T6Run63 Project Analysis,Overlay,696025216.0,425.760009765625,3.4800000190734863
T6Run64 Project Analysis,Reseal,10365374.0,24.93000030517578,10.869999885559082
T6Run64 Project Analysis,Overlay,100437096.0,62.029998779296875,3.309999942779541
T6Run65 Project Analysis,Reseal,9929085.0,24.68000030517578,10.869999885559082
T6Run65 Project Analysis,Overlay,101711088.0,64.26000213623047,3.309999942779541
T6Run66 Project Analysis,Reseal,10169612.0,24.739999771118164,10.869999885559082
T6Run66 Project Analysis,Overlay,100850048.0,63.11000061035156,3.309999942779541
T6Run67 Project Analysis,Reseal,8968431.0,23.84000015258789,10.869999885559082
T6Run67 Project Analysis,Overlay,100960560.0,66.44999694824219,3.309999942779541
T6Run68 Project Analysis,Reseal,7030385.0,22.18000030517578,10.869999885559082
T6Run68 Project Analysis,Overlay,93928456.0,64.9000015258789,3.309999942779541
T6Run69 Project Analysis,Reseal,5609729.0,20.149999618530273,10.869999885559082
T6Run69 Project Analysis,Overlay,85412024.0,61.560001373291016,3.309999942779541
T6Run70 Project Analysis,Reseal,2343597.5,15.989999771118164,10.869999885559082
T6Run70 Project Analysis,Overlay,69327872.0,55.5,3.319999933242798
T6Run71 Project Analysis,Reseal,84528320.0,84.12999725341797,11.880000114440918
T6Run71 Project Analysis,Overlay,541455168.0,223.3300018310547,3.5999999046325684
T6Run72 Project Analysis,Reseal,82687560.0,85.01000213623047,11.880000114440918
T6Run72 Project Analysis,Overlay,544009856.0,234.08999633789062,3.5999999046325684
T6Run73 Project Analysis,Reseal,83751176.0,83.69999694824219,11.880000114440918
T6Run73 Project Analysis,Overlay,541909760.0,229.02999877929688,3.5999999046325684
T6Run74 Project Analysis,Reseal,78448232.0,83.91000366210938,11.880000114440918
T6Run74 Project Analysis,Overlay,535739584.0,245.74000549316406,3.609999895095825
T6Run75 Project Analysis,Reseal,69722096.0,82.33000183105469,11.880000114440918
T6Run75 Project Analysis,Overlay,498639520.0,239.83999633789062,3.630000114440918
T6Run76 Project Analysis,Reseal,64104648.0,74.55000305175781,11.880000114440918
T6Run76 Project Analysis,Overlay,459123232.0,228.8800048828125,3.630000114440918
T6Run77 Project Analysis,Reseal,49384872.0,66.93000030517578,11.890000343322754
T6Run77 Project Analysis,Overlay,380376480.0,206.10000610351562,3.6500000953674316
T6Run78 Project Analysis,Reseal,236956416.0,244.02000427246094,12.899999618530273
T6Run78 Project Analysis,Overlay,1592636416.0,595.030029296875,4.71999979019165
T6Run79 Project Analysis,Reseal,232258992.0,249.27000427246094,12.899999618530273
T6Run79 Project Analysis,Overlay,1587420544.0,624.7100219726562,4.739999771118164
T6Run80 Project Analysis,Reseal,234942528.0,242.3800048828125,12.899999618530273
T6Run80 Project Analysis,Overlay,1587925120.0,609.5700073242188,4.730000019073486
T6Run81 Project Analysis,Reseal,221372480.0,246.47999572753906,12.899999618530273
T6Run81 Project Analysis,Overlay,1545224064.0,654.8699951171875,4.769999980926514
T6Run82 Project Analysis,Reseal,197462992.0,243.38999938964844,12.90999984741211
T6Run82 Project Analysis,Overlay,1424451456.0,639.5399780273438,4.809999942779541
T6Run83 Project Analysis,Reseal,184122000.0,214.6199951171875,12.899999618530273
T6Run83 Project Analysis,Overlay,1311245952.0,605.25,4.820000171661377
T6Run84 Project Analysis,Reseal,145868048.0,192.1999969482422,12.90999984741211
T6Run84 Project Analysis,Overlay,1074969344.0,542.530029296875,4.880000114440918
T6Run85 Project Analysis,Reseal,10214977.0,35.63999938964844,12.9399995803833
T6Run85 Project Analysis,Overlay,140394864.0,90.83000183105469,4.610000133514404
T6Run86 Project Analysis,Reseal,9631483.0,34.77000045776367,12.9399995803833
T6Run86 Project Analysis,Overlay,139904736.0,92.62000274658203,4.610000133514404
T6Run87 Project Analysis,Reseal,10027255.0,35.209999084472656,12.9399995803833
T6Run87 Project Analysis,Overlay,139725952.0,90.9800033569336,4.610000133514404
T6Run88 Project Analysis,Reseal,8585162.0,32.91999816894531,12.9399995803833
T6Run88 Project Analysis,Overlay,135700144.0,92.58000183105469,4.610000133514404
T6Run89 Project Analysis,Reseal,6417477.0,29.549999237060547,12.949999809265137
T6Run89 Project Analysis,Overlay,124689920.0,90.1500015258789,4.619999885559082
T6Run90 Project Analysis,Reseal,5285647.5,26.450000762939453,12.949999809265137
T6Run90 Project Analysis,Overlay,112334880.0,81.13999938964844,4.619999885559082
T6Run91 Project Analysis,Reseal,1860264.63,18.5,12.949999809265137
