Run,Run Title,Alternative,NPV,IRR,AVE_IRI
304,T3Run304 Project Analysis,Regravelling,89030360,-9999.990234,7.090000153
305,T3Run305 Project Analysis,Regravelling,80814296,-9999.990234,7.019999981
306,T3Run306 Project Analysis,Regravelling,73107320,-9999.990234,7.010000229
307,T3Run307 Project Analysis,Regravelling,79448688,-9999.990234,7.199999809
308,T3Run308 Project Analysis,Regravelling,68566392,-9999.990234,7.25
309,T3Run309 Project Analysis,Regravelling,382478400,-9999.990234,9.100000381
310,T3Run310 Project Analysis,Regravelling,362101056,-9999.990234,8.899999619
311,T3Run311 Project Analysis,Regravelling,385281888,-9999.990234,9.210000038
312,T3Run312 Project Analysis,Regravelling,351550304,-9999.990234,8.970000267
313,T3Run313 Project Analysis,Regravelling,324497920,-9999.990234,8.960000038
314,T3Run314 Project Analysis,Regravelling,345797056,-9999.990234,9.600000381
315,T3Run315 Project Analysis,Regravelling,302616032,-9999.990234,9.75
316,T3Run316 Project Analysis,Regravelling,29023792,-9999.990234,7.28000021
317,T3Run317 Project Analysis,Regravelling,29137674,-9999.990234,6.829999924
318,T3Run318 Project Analysis,Regravelling,29428426,-9999.990234,7.340000153
319,T3Run319 Project Analysis,Regravelling,28491908,-9999.990234,6.860000134
320,T3Run320 Project Analysis,Regravelling,25773124,-9999.990234,6.849999905
321,T3Run321 Project Analysis,Regravelling,28871548,-9999.990234,7.130000114
322,T3Run322 Project Analysis,Regravelling,25673668,-9999.990234,6.840000153
323,T3Run323 Project Analysis,Regravelling,71152624,-9999.990234,8.25
324,T3Run324 Project Analysis,Regravelling,72993448,-9999.990234,7.599999905
325,T3Run325 Project Analysis,Regravelling,78619240,-9999.990234,7.809999943
326,T3Run326 Project Analysis,Regravelling,71798048,-9999.990234,7.650000095
327,T3Run327 Project Analysis,Regravelling,70452176,-9999.990234,7.239999771
328,T3Run328 Project Analysis,Regravelling,78319928,-9999.990234,7.579999924
329,T3Run329 Project Analysis,Regravelling,71065248,-9999.990234,7.289999962
330,T3Run330 Project Analysis,Regravelling,346512096,-9999.990234,10.35000038
331,T3Run331 Project Analysis,Regravelling,327955104,-9999.990234,10.05000019
332,T3Run332 Project Analysis,Regravelling,349526336,-9999.990234,10.51000023
333,T3Run333 Project Analysis,Regravelling,352608960,-9999.990234,9.640000343
334,T3Run334 Project Analysis,Regravelling,329299968,-9999.990234,9.619999886
335,T3Run335 Project Analysis,Regravelling,356397984,-9999.990234,10.47000027
336,T3Run336 Project Analysis,Regravelling,331965728,-9999.990234,10.14999962
337,T3Run337 Project Analysis,Regravelling,29023792,-9999.990234,7.28000021
338,T3Run338 Project Analysis,Regravelling,29137674,-9999.990234,6.829999924
339,T3Run339 Project Analysis,Regravelling,29428426,-9999.990234,7.340000153
340,T3Run340 Project Analysis,Regravelling,28491908,-9999.990234,6.860000134
341,T3Run341 Project Analysis,Regravelling,25773124,-9999.990234,6.849999905
342,T3Run342 Project Analysis,Regravelling,28871548,-9999.990234,7.130000114
343,T3Run343 Project Analysis,Regravelling,25673668,-9999.990234,6.840000153
344,T3Run344 Project Analysis,Regravelling,71152624,-9999.990234,8.25
345,T3Run345 Project Analysis,Regravelling,72993448,-9999.990234,7.599999905
346,T3Run346 Project Analysis,Regravelling,78619240,-9999.990234,7.809999943
347,T3Run347 Project Analysis,Regravelling,71798048,-9999.990234,7.650000095
348,T3Run348 Project Analysis,Regravelling,70452176,-9999.990234,7.239999771
349,T3Run349 Project Analysis,Regravelling,78319928,-9999.990234,7.579999924
