Run,Run Title,Alternative,NPV,IRR,AVE_IRI,
228 ,T5Run228 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.650000095,456
229 ,T5Run229 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.650000095,458
230 ,T5Run230 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.650000095,460
231 ,T5Run231 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.650000095,462
232 ,T5Run232 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.340000153,464
233 ,T5Run233 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.340000153,466
234 ,T5Run234 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.340000153,468
235 ,T5Run235 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.340000153,470
236 ,T5Run236 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.340000153,472
237 ,T5Run237 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.340000153,474
238 ,T5Run238 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.340000153,476
239 ,T5Run239 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.400000095,478
240 ,T5Run240 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.400000095,480
241 ,T5Run241 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.400000095,482
242 ,T5Run242 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.400000095,484
243 ,T5Run243 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.400000095,486
244 ,T5Run244 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.400000095,488
245 ,T5Run245 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.400000095,490
246 ,T5Run246 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.130000114,492
247 ,T5Run247 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.130000114,494
248 ,T5Run248 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.130000114,496
249 ,T5Run249 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.130000114,498
250 ,T5Run250 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.130000114,500
251 ,T5Run251 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.130000114,502
252 ,T5Run252 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.130000114,504
253 ,T5Run253 Project Analysis,Minimum Maintenance (B),0,-9999.990234,10.39999962,506
254 ,T5Run254 Project Analysis,Minimum Maintenance (B),0,-9999.990234,10.39999962,508
255 ,T5Run255 Project Analysis,Minimum Maintenance (B),0,-9999.990234,10.39999962,510
256 ,T5Run256 Project Analysis,Minimum Maintenance (B),0,-9999.990234,10.39999962,512
257 ,T5Run257 Project Analysis,Minimum Maintenance (B),0,-9999.990234,10.39999962,514
258 ,T5Run258 Project Analysis,Minimum Maintenance (B),0,-9999.990234,10.39999962,516
259 ,T5Run259 Project Analysis,Minimum Maintenance (B),0,-9999.990234,10.39999962,518
260 ,T5Run260 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.47000027,520
261 ,T5Run261 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.47000027,522
262 ,T5Run262 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.47000027,524
263 ,T5Run263 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.47000027,526
264 ,T5Run264 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.47999954,528
265 ,T5Run265 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.47999954,530
266 ,T5Run266 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.47999954,532
267 ,T5Run267 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.56000042,534
268 ,T5Run268 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.56000042,536
269 ,T5Run269 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.56000042,538
270 ,T5Run270 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.56000042,540
271 ,T5Run271 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.56000042,542
272 ,T5Run272 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.56000042,544
273 ,T5Run273 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.56000042,546
274 ,T5Run274 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.93000031,548
275 ,T5Run275 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.93000031,550
276 ,T5Run276 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.93000031,552
277 ,T5Run277 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.93000031,554
278 ,T5Run278 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.93000031,556
279 ,T5Run279 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.93000031,558
280 ,T5Run280 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.93000031,560
281 ,T5Run281 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.35999966,562
282 ,T5Run282 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.36999989,564
283 ,T5Run283 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.35999966,566
284 ,T5Run284 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.36999989,568
285 ,T5Run285 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.36999989,570
286 ,T5Run286 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.36999989,572
287 ,T5Run287 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.36999989,574
288 ,T5Run288 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.28999996,576
289 ,T5Run289 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.28999996,578
290 ,T5Run290 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.28999996,580
291 ,T5Run291 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.28999996,582
292 ,T5Run292 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.28999996,584
293 ,T5Run293 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.28999996,586
294 ,T5Run294 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.28999996,588
295 ,T5Run295 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.02000046,590
296 ,T5Run296 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.02000046,592
297 ,T5Run297 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.02000046,594
298 ,T5Run298 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.02000046,596
299 ,T5Run299 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.02000046,598
300 ,T5Run300 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.02000046,600
